age_years,ssc_percentage,hsc_percentage,degree_percentage,technical_score,aptitude_score,communication_score,skills_match_percentage,certifications_count,internship_experience,years_of_experience,career_switch_willingness,relevant_experience,previous_ctc_lpa,expected_ctc_lpa,competition_level,bond_requirement,notice_period_days,layoff_history,employment_gap_months,relocation_willingness,status,gender_Male,gender_female,gender_male,degree_specialization_Electronics,degree_specialization_Information Technology,degree_specialization_Mechanical,degree_specialization_Others,company_tier_Tier 1 ,company_tier_Tier 2,company_tier_Tier 2 ,company_tier_Tier 3,company_tier_Tier 3 ,job_role_match_Not Matched,experience_category
22,71.75310371,55.69721142,74.87540972,57.1982379,75.71850551,77.69160683,94.84395279,0,No,1,No,Not Relevant,4.533873889,8.290269125,Medium,Not Required,60.0,No,3.0,Not Willing,0,True,False,False,False,False,False,False,False,False,False,False,False,True,Junior
33,66.90812656,74.638053,71.24792172,70.38087522,56.34845429,62.78084435,65.33534028,1,No,0,Not Willing,Not Relevant,2.531792944,5.370946157,High,Not Required,15.0,No,0.0,Willing,0,False,False,False,False,False,False,True,False,False,False,False,False,False,Fresher
31,80.42561846,69.61462868,73.33658961,65.08115912,50.66129412,70.26000134,68.31325667,1,No,2,Willing,Not Relevant,5.112672857,9.679478344,Medium,Not Required,15.0,No,0.0,Not Willing,0,False,False,False,True,False,False,False,False,False,False,False,False,False,Junior
31,74.51668609,77.43244788,80.60263157,57.24787348,49.85303688,70.5950481,61.81072382,0,Yes,2,Willing,Not Relevant,5.961626483,10.61922267,Low,Not Required,0.0,No,0.0,Willing,0,False,False,False,False,False,False,True,False,True,False,False,False,False,Junior
21,68.7773468,80.26764909,70.71249659,56.82710245,64.12792791,64.27598619,86.28144103,2,No,1,No,Relevant,5.783749655,3.315912248,Low,Not Required,15.0,No,3.0,Not Willing,0,True,False,False,True,False,False,False,False,False,False,True,False,False,Junior
30,73.2911814,76.11042524,70.32283264,59.09911541,55.55371534,71.84792299,66.38086851,2,No,0,No,0,1.0,8.549859204,High,Not Required,60.0,No,0.0,Willing,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Fresher
34,69.97121038,81.57946369,82.52275757,77.71325129,61.96581142,66.12978932,75.19316047,2,No,4,Not Willing,Not Relevant,4.776722641,6.297013057,Medium,Required,15.0,No,3.0,No,1,False,False,False,False,False,False,True,False,False,False,True,False,False,Senior
33,63.98035352,73.78837784,69.60010064,66.34295723,70.18967402,75.88738737,86.70435713,3,Yes,0,Not Willing,Not Relevant,6.318385652,5.407286174,High,Not Required,30.0,No,0.0,Not Willing,0,True,False,False,False,False,False,True,False,True,False,False,False,True,Fresher
34,71.11447846,72.86179585,66.71639054,48.94057299,66.83037509,69.7907945,69.8240459,1,Yes,0,Willing,Not Relevant,2.300420422,4.600626877,Medium,Required,0.0,No,0.0,Willing,0,False,False,False,False,False,False,True,False,False,False,False,False,False,Fresher
21,62.85038886,73.82185014,66.95413803,65.36891923,52.95273749,67.42159938,65.14540738,1,No,2,Not Willing,Relevant,4.3978294,10.79616672,High,Not Required,30.0,No,0.0,No,0,True,False,False,True,False,False,False,True,False,False,False,False,False,Junior
25,66.9930472,75.41830891,70.03848209,69.34232371,71.32396072,60.41394569,57.67032072,2,Yes,2,Willing,Relevant,6.697654247,6.42223319,Low,Not Required,0.0,No,0.0,Willing,1,False,False,False,False,True,False,False,False,False,False,False,False,True,Junior
34,73.91091308,64.92800269,80.26378359,58.0645049,68.75694588,68.56779132,71.72835719,2,No,0,Willing,0,1.0,7.596621103,High,Not Required,30.0,Yes,3.0,No,0,True,False,False,False,False,True,False,False,False,False,False,False,False,Fresher
27,69.97121038,68.48274914,75.68859457,76.64328881,48.11906471,68.92784016,85.65003193,3,Yes,0,Willing,Relevant,3.37893197,13.01730265,Low,Required,15.0,No,0.0,No,0,True,False,False,False,False,True,False,False,False,False,True,False,True,Fresher
29,59.39360741,71.09603042,71.74312061,74.24591092,62.76970992,61.63340227,74.84109705,0,Yes,3,Not Willing,Relevant,2.988295047,8.447218546,Low,Not Required,15.0,No,0.0,Not Willing,1,True,False,False,True,False,False,False,False,True,False,False,False,False,Junior
28,70.07242194,67.27522014,76.40724271,72.93570436,63.12501541,58.08959092,89.72927443,2,No,2,Willing,0,4.907321331,7.318149806,Low,Not Required,30.0,No,0.0,Willing,1,False,False,False,False,False,False,False,False,False,False,True,False,False,Junior
21,70.91055474,66.32953328,77.45721883,68.05839989,75.70665448,64.21895975,83.50507872,1,No,1,No,Not Relevant,7.0582931,9.950089578,Low,Not Required,30.0,No,6.0,Willing,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Junior
25,63.38085872,76.4868433,68.6843615,82.39568241,70.28275485,55.40104641,74.86673182,1,Yes,0,Willing,0,2.674529174,12.15794938,Medium,Not Required,60.0,No,3.0,Not Willing,0,True,False,False,True,False,False,False,False,False,False,True,False,False,Fresher
26,65.95566228,76.3461948,74.25859466,86.36957467,62.74103228,58.79940379,86.52281557,0,No,0,Willing,Not Relevant,6.873061437,3.0,Low,Not Required,30.0,No,0.0,No,1,True,False,False,False,False,True,False,False,True,False,False,False,False,Fresher
24,77.39147539,67.9148049,70.46973648,51.30775089,57.15168578,61.9787899,67.32677878,0,Yes,1,No,Relevant,6.66668376,9.647903399,Low,Required,0.0,No,3.0,Not Willing,0,False,False,False,False,False,False,True,False,False,False,True,False,False,Junior
21,60.02528148,58.80949376,55.49378416,71.31204135,57.92119588,77.42326142,69.42028382,0,Yes,0,Not Willing,Relevant,4.043198204,5.096370646,Low,Not Required,0.0,Yes,0.0,Not Willing,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Fresher
23,68.63010122,66.92781226,73.35178953,68.26589831,60.00869242,66.83993894,82.1865772,2,Yes,1,Not Willing,Relevant,4.843977423,11.16490886,High,Not Required,0.0,No,0.0,Willing,1,False,True,False,False,False,False,False,False,True,False,False,False,False,Junior
30,81.14284355,58.77444519,67.46242586,77.74106614,72.41822743,73.94984676,76.51521135,2,No,2,No,Relevant,6.08085498,10.76487353,Medium,Not Required,0.0,No,0.0,Willing,1,True,False,False,False,False,False,True,False,False,False,True,False,False,Junior
24,65.06987202,75.93021871,77.61907753,65.24285482,64.36687891,50.66068919,91.54998376,2,Yes,0,Not Willing,0,3.450460656,5.618030277,Medium,Required,15.0,No,0.0,Not Willing,0,True,False,False,False,False,False,True,False,True,False,False,False,True,Fresher
24,69.97121038,70.42175761,73.07798532,59.43750896,57.45998088,70.48880221,82.33209848,2,yes ,2,No,Not Relevant,4.673713745,3.604096911,Medium,Not Required,15.0,Yes,0.0,Not Willing,0,False,False,False,False,True,False,False,True,False,False,False,False,True,Junior
33,69.97699868,76.95744186,63.75396442,75.79804207,70.1447844,73.67851436,86.19021288,3,Yes,2,No,Not Relevant,7.539951874,3.0,Medium,Not Required,0.0,No,0.0,Willing,1,False,False,True,False,False,True,False,True,False,False,False,False,False,Junior
24,74.81938266,71.22621595,75.03997883,76.59070147,80.69473802,72.76030509,62.99552454,0,No,1,Not Willing,Relevant,5.910415347,7.577307294,Medium,Not Required,60.0,Yes,0.0,Not Willing,0,False,False,False,False,False,True,False,False,True,False,False,False,True,Junior
34,70.14756523,61.36378971,75.2860758,53.41842043,58.22208142,77.25819223,78.60925977,1,Yes,2,Not Willing,Not Relevant,4.2190161,6.340991642,Low,Required,30.0,No,3.0,Not Willing,0,True,False,False,False,True,False,False,False,False,False,True,False,True,Junior
25,72.70599649,69.87853168,68.5675687,66.63196911,68.01580886,92.52991908,78.09820047,3,Yes,1,No,Relevant,1.0,3.0,Medium,Not Required,30.0,No,0.0,Not Willing,1,False,False,False,False,False,False,True,False,False,False,False,False,False,Junior
33,77.33347754,70.74524045,76.77097024,81.79465938,59.99936383,67.85648961,57.86805297,1,Yes,1,Not Willing,0,5.023582655,12.08779257,Low,Not Required,30.0,No,3.0,Not Willing,0,True,False,False,True,False,False,False,False,True,False,False,False,False,Junior
31,75.1277444,75.00687163,71.72598062,55.13321655,60.56498996,87.49657516,60.13311681,2,Yes,2,Not Willing,0,3.734959604,8.286582788,Medium,Not Required,15.0,No,6.0,Not Willing,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Junior
29,75.40874114,59.91120541,84.46604654,88.40808555,74.76264747,68.47845006,72.07019541,1,No,2,Not Willing,Relevant,4.762494108,7.395146201,Medium,Not Required,0.0,Yes,0.0,Not Willing,1,True,False,False,False,False,False,False,False,True,False,False,False,False,Junior
24,76.65135951,69.20048588,79.64078631,77.48082155,68.96832756,65.29489808,74.37469902,1,Yes,4,Not Willing,0,5.390521618,4.268647474,Low,Not Required,30.0,No,3.0,Willing,1,True,False,False,False,False,False,False,False,True,False,False,False,False,Senior
29,61.65957284,75.0861356,75.37637943,58.15539188,79.14275422,72.68569541,74.9061928,0,No,2,Willing,Relevant,5.594686169,6.29702617,Low,Not Required,0.0,Yes,0.0,Willing,0,False,False,False,False,True,False,False,False,False,False,True,False,True,Junior
25,72.91022501,68.61273208,63.42744194,78.08848512,66.18311028,64.3825197,100.0,2,No,2,No,Relevant,6.069591437,9.216268383,Medium,Not Required,0.0,No,6.0,Not Willing,1,True,False,False,False,False,True,False,False,True,False,False,False,False,Junior
29,79.22948693,72.01438305,77.9120157,62.03517555,43.4109602,73.20752626,66.25918358,3,No,3,Not Willing,Relevant,3.192342339,9.054641739,Low,Not Required,15.0,No,0.0,Willing,0,True,False,False,True,False,False,False,False,False,False,True,False,False,Junior
25,83.40217243,73.77881,67.15090452,72.7566982,51.3093958,63.59571328,56.99152857,0,No,4,Willing,Relevant,1.376839105,7.32244111,Medium,Not Required,30.0,No,0.0,Not Willing,1,False,False,False,False,True,False,False,False,False,False,False,False,False,Senior
24,65.21829989,77.07624402,82.51033175,74.31126717,54.26494921,59.64133957,82.1965167,2,Yes,0,No,Relevant,5.417184006,3.516242955,High,Not Required,0.0,No,3.0,No,1,False,False,True,False,False,False,True,False,False,False,False,False,False,Fresher
22,66.58641595,72.01438305,66.81755558,70.45143229,63.22376703,71.72310168,54.84318284,3,Yes,1,Not Willing,Relevant,7.935123555,8.458153299,Low,Not Required,15.0,No,6.0,Not Willing,0,True,False,False,False,True,False,False,False,False,False,True,False,False,Junior
30,56.87358347,73.95671917,81.91524613,67.12884934,62.12541616,74.36129871,61.28301671,2,Yes,0,Not Willing,Not Relevant,8.12566738,3.919044115,Low,Not Required,0.0,No,6.0,Willing,0,False,False,True,False,True,False,False,False,False,False,True,False,False,Fresher
22,71.81850389,68.41358715,71.9554451,72.17067084,59.57975493,59.58518416,53.17944942,1,No,1,Willing,Not Relevant,1.609409505,11.62060689,Low,Required,30.0,No,3.0,Not Willing,0,True,False,False,True,False,False,False,False,True,False,False,False,False,Junior
22,82.67008745,65.91882697,69.7512876,71.35735653,66.26752286,73.34240496,97.07834653,1,No,1,Willing,Relevant,4.291009707,5.060475128,Medium,Not Required,15.0,Yes,0.0,Willing,1,True,False,False,False,False,False,False,False,False,False,True,False,False,Junior
33,66.51598291,70.45617277,79.28451186,84.26067672,69.24333375,61.20360931,85.76307021,1,Yes,4,Not Willing,0,4.83711269,3.0,Low,Not Required,15.0,No,0.0,Willing,1,False,False,False,True,False,False,False,False,True,False,False,False,False,Senior
21,66.05770101,68.23176821,70.71664678,72.5701153,40.0,66.88017038,54.32986512,0,Yes,4,No,0,3.41652476,8.683745387,High,Not Required,0.0,No,6.0,Willing,0,True,False,False,True,False,False,False,False,False,False,False,False,True,Senior
23,81.03503806,74.06370842,84.01007814,64.17046386,50.88692113,79.15486517,71.62948588,1,yes ,3,Not Willing,Relevant,7.318055995,9.058167738,Low,Required,60.0,No,0.0,Not Willing,1,True,False,False,False,False,True,False,False,False,False,False,False,False,Junior
30,65.16739807,73.97307537,74.81992375,65.50016712,61.26262164,58.64627139,66.91477591,0,Yes,2,Not Willing,Relevant,8.020746501,12.07963444,Medium,Required,30.0,No,0.0,Not Willing,0,False,False,False,False,True,False,False,False,False,False,False,False,False,Junior
21,67.21858088,79.7669606,75.61167614,53.16432343,71.34262508,55.39296474,91.08519259,0,Yes,4,No,Relevant,2.949744146,12.52106217,Medium,Not Required,15.0,No,3.0,Not Willing,0,True,False,False,True,False,False,False,False,False,False,False,False,True,Senior
24,76.06654204,90.73014863,77.18211127,86.40934296,46.44218624,85.47431054,77.95753236,0,Yes,0,Not Willing,Relevant,5.645785231,15.97561729,Low,Not Required,15.0,No,6.0,Willing,1,False,False,False,False,False,False,False,False,False,False,False,False,False,Fresher
21,56.02077336,60.42298047,74.26755402,58.37078592,80.90227744,70.11919445,76.99379434,3,Yes,3,Not Willing,Not Relevant,4.125117396,6.343960477,Low,Not Required,30.0,No,0.0,Not Willing,0,True,False,False,False,True,False,False,False,False,False,False,False,False,Junior
24,69.39010892,78.63749812,67.31585089,57.54254901,67.66376726,58.523697,69.25495521,0,No,4,Not Willing,Relevant,3.854670603,3.337559068,High,Not Required,15.0,Yes,0.0,Willing,0,False,False,False,False,False,False,False,False,False,False,False,False,True,Senior
29,74.27545581,72.76578532,67.76117312,77.66386718,43.42597358,64.52810025,73.27626851,1,No,1,No,Relevant,6.18354848,5.022260874,High,Not Required,30.0,No,0.0,Willing,1,False,False,False,False,False,True,False,False,True,False,False,False,False,Junior
21,73.11486975,60.75321094,73.29729359,57.87546254,76.95195446,67.10088318,86.32220199,2,Yes,1,Willing,Relevant,5.695729225,8.960488432,High,Not Required,30.0,No,6.0,Willing,0,True,False,False,False,False,False,False,False,False,False,False,False,False,Junior
34,67.49971252,83.72175922,69.84792467,61.08890789,70.30924429,67.86352372,85.36381687,3,No,1,Not Willing,Relevant,3.470122297,6.576031432,Medium,Not Required,0.0,No,6.0,No,0,False,False,False,False,True,False,False,False,False,False,False,False,False,Junior
28,60.81587517,83.17630074,75.54515257,73.34209271,66.89362928,64.38760259,66.115442,2,No,0,Not Willing,Not Relevant,1.392899609,7.537061186,Medium,Required,30.0,No,0.0,Willing,0,False,False,False,False,False,False,True,False,False,False,True,False,False,Fresher
29,78.40541912,70.42166397,62.42419819,68.64055613,83.03208288,89.10006449,59.35409304,1,No,3,Willing,Relevant,6.31074535,12.1173975,Low,Not Required,0.0,No,0.0,Willing,1,True,False,False,False,True,False,False,False,False,False,False,False,False,Junior
32,65.07161594,78.99341768,71.29500288,65.56011213,54.59976515,72.57471159,89.4620508,2,Yes,2,Willing,Not Relevant,3.122643555,9.210292796,Low,Not Required,15.0,No,6.0,Willing,1,True,False,False,False,False,False,False,False,False,False,False,False,False,Junior
27,63.67754689,79.53182361,74.10421458,59.90284293,65.24111775,65.69839499,76.24721049,0,Yes,4,Not Willing,Relevant,7.602734357,11.3395956,Medium,Not Required,30.0,Yes,6.0,Not Willing,0,True,False,False,False,False,False,False,False,True,False,False,False,False,Senior
21,69.04717828,64.64264863,87.56472163,97.77079945,66.6647913,64.63911352,82.40250532,1,No,3,Not Willing,Not Relevant,2.880193804,10.81706233,Low,Not Required,0.0,No,0.0,Willing,1,True,False,False,False,False,False,True,False,False,False,False,False,False,Junior
24,74.58614812,78.72634972,68.12117268,48.24742799,58.0193507,75.8747279,77.84201199,0,Yes,2,Not Willing,Relevant,3.390796257,9.164290864,Medium,Not Required,0.0,No,0.0,Willing,0,True,False,False,False,False,True,False,False,False,False,True,False,False,Junior
30,69.38312818,79.52757485,66.06363146,62.73654886,80.68293234,71.64298904,67.07874263,1,Yes,1,No,0,5.861957369,9.158047169,Low,Required,60.0,No,6.0,Not Willing,0,False,False,False,False,False,False,True,False,True,False,False,False,False,Junior
23,71.36448787,60.62168263,74.53407129,40.0,56.32417165,53.30951649,98.78521759,0,Yes,0,Not Willing,Not Relevant,5.100523583,7.753408765,Low,Not Required,0.0,No,3.0,Willing,0,False,False,False,True,False,False,False,False,True,False,False,False,False,Fresher
22,55.39998332,87.21488031,75.71554961,60.23625933,49.95415207,82.75717791,94.59637353,0,Yes,3,Not Willing,Relevant,5.550507756,7.882622118,Low,Not Required,0.0,No,0.0,No,1,False,False,False,False,True,False,False,False,True,False,False,False,False,Junior
21,78.3790294,89.79355285,70.71472221,62.88843489,64.11760627,66.67798917,75.19189421,1,Yes,0,No,Relevant,6.113068761,4.192048851,Medium,Not Required,0.0,No,6.0,Willing,1,True,False,False,True,False,False,False,False,True,False,False,False,False,Fresher
26,50.95690466,72.56600809,77.67153963,70.52557962,48.65315788,65.68318563,87.00032879,1,Yes,3,Not Willing,Relevant,2.962644271,6.466845491,High,Required,0.0,No,0.0,No,1,True,False,False,False,False,False,False,False,False,False,True,False,False,Junior
27,65.2654069,68.33225004,71.93589745,53.58560571,65.72373008,82.65112275,53.21817907,1,Yes,1,Not Willing,Not Relevant,3.278201542,10.51654638,Medium,Not Required,15.0,No,3.0,Not Willing,0,False,False,False,True,False,False,False,False,False,False,False,False,True,Junior
26,78.64723637,71.50572256,71.97929556,76.41215626,70.24292057,63.79833241,79.48725577,0,Yes,3,Willing,Not Relevant,5.325037319,11.29066736,Medium,Not Required,15.0,Yes,0.0,Not Willing,1,True,False,False,False,False,False,True,False,True,False,False,False,False,Junior
29,70.85538919,66.85147635,70.49734156,63.02537366,60.19836851,75.61258521,69.65631044,3,Yes,0,Not Willing,Relevant,7.149293129,7.565786269,Low,Not Required,30.0,No,0.0,Not Willing,1,True,False,False,False,False,True,False,False,False,False,True,False,False,Fresher
32,67.74174151,87.41752076,62.58828178,66.41204511,59.10144661,68.40530877,53.82225548,1,No,2,Not Willing,Relevant,6.860277961,9.724543224,Low,Not Required,60.0,No,0.0,Not Willing,0,True,False,False,False,False,False,False,False,False,False,True,False,False,Junior
29,70.03383965,73.49839773,74.35902118,83.29359797,57.40266227,80.31269244,83.88622427,1,yes ,1,Willing,0,1.183990537,12.42541321,Medium,Not Required,0.0,No,3.0,Willing,0,False,False,False,False,False,False,True,False,True,False,False,False,False,Junior
